timestamp,cpu_percent,mem_usage,cpu_temp_c,tcp_conns,Relative_Time,Scenario,Framework,Endpoint,Profile
2026-05-05 20:53:14+00:00,9.64,44.27,42.625,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:16+00:00,9.7,44.33,42.625,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:18+00:00,9.61,44.57,42.625,1,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:20+00:00,9.58,44.55,42.625,1,6.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:22+00:00,9.67,44.72,42.625,1,8.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:24+00:00,9.57,44.41,42.625,1,10.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:26+00:00,9.56,44.6,42.625,2,12.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:28+00:00,9.64,46.18,42.625,1,14.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:53:31+00:00,9.53,47.77,42.625,1,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:55:04+00:00,3.26,41.16,42.5,0,0.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:07+00:00,3.28,41.02,42.625,0,3.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:09+00:00,3.28,41.12,42.625,0,5.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:11+00:00,3.26,41.18,42.625,0,7.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:13+00:00,3.25,41.05,42.625,0,9.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:15+00:00,3.24,41.16,42.625,0,11.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:17+00:00,3.25,41.26,42.625,0,13.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:19+00:00,3.26,41.11,42.625,0,15.0,A (Ideal),FastAPI,CPU,low
2026-05-05 20:55:21+00:00,3.25,41.24,42.625,0,17.0,A (Ideal),FastAPI,CPU,low
2026-05-05 21:45:34+00:00,90.36,43.27,42.375,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:36+00:00,87.54,44.3,42.375,3,2.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:38+00:00,89.87,43.88,42.375,3,4.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:40+00:00,90.41,43.11,42.5,2,6.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:42+00:00,87.95,43.67,42.375,2,8.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:44+00:00,89.53,43.24,42.375,3,10.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:47+00:00,89.95,43.2,42.375,2,13.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:49+00:00,89.1,43.82,42.5,3,15.0,A (Ideal),Express,CPU,high
2026-05-05 21:45:51+00:00,89.7,43.27,42.5,2,17.0,A (Ideal),Express,CPU,high
2026-05-05 21:28:19+00:00,44.81,33.8,42.375,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:22+00:00,45.07,34.04,42.375,0,3.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:24+00:00,45.24,34.32,42.375,0,5.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:26+00:00,44.91,34.38,42.375,1,7.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:28+00:00,44.53,34.46,42.375,1,9.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:30+00:00,44.69,34.82,42.375,1,11.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:32+00:00,44.81,34.86,42.375,1,13.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:34+00:00,44.87,34.8,42.5,0,15.0,A (Ideal),Express,CPU,medium
2026-05-05 21:28:36+00:00,45.34,34.85,42.5,1,17.0,A (Ideal),Express,CPU,medium
2026-05-05 21:49:52+00:00,6.2,43.19,42.0,1,0.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:49:54+00:00,6.22,43.98,42.0,1,2.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:49:57+00:00,6.22,44.14,42.125,2,5.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:49:59+00:00,6.2,44.52,42.125,1,7.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:50:01+00:00,6.37,44.14,42.125,1,9.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:50:03+00:00,6.19,44.23,42.125,1,11.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:50:05+00:00,6.36,44.58,42.125,1,13.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:50:07+00:00,6.2,44.68,42.125,1,15.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:50:09+00:00,6.25,44.28,42.125,2,17.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:52:57+00:00,91.15,42.48,42.25,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 21:52:59+00:00,88.12,43.98,42.25,3,2.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:01+00:00,89.56,43.61,42.25,3,4.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:04+00:00,88.34,43.34,42.375,2,7.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:06+00:00,88.38,43.04,42.375,3,9.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:08+00:00,90.34,42.89,42.375,2,11.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:10+00:00,89.47,42.7,42.375,3,13.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:12+00:00,89.8,43.79,42.375,2,15.0,A (Ideal),Express,CPU,high
2026-05-05 21:53:14+00:00,89.45,42.84,42.375,2,17.0,A (Ideal),Express,CPU,high
2026-05-05 20:56:18+00:00,9.73,28.29,42.375,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:21+00:00,10.04,28.94,42.375,0,3.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:23+00:00,9.77,29.35,42.5,0,5.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:25+00:00,9.87,30.21,42.5,0,7.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:27+00:00,9.85,30.96,42.5,0,9.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:29+00:00,9.87,31.12,42.5,0,11.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:31+00:00,9.65,31.77,42.5,0,13.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:33+00:00,11.19,32.57,42.5,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 20:56:35+00:00,10.64,32.75,42.5,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 21:22:47+00:00,9.63,46.21,42.375,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:22:49+00:00,9.77,46.44,42.375,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:22:51+00:00,9.61,46.18,42.375,2,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:22:53+00:00,9.75,46.19,42.375,1,6.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:22:55+00:00,9.73,46.07,42.375,1,8.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:22:58+00:00,9.6,46.05,42.375,1,11.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:23:00+00:00,9.65,46.07,42.5,1,13.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:23:02+00:00,9.72,47.61,42.375,1,15.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:23:04+00:00,9.69,48.67,42.5,1,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:58:46+00:00,44.75,33.86,42.625,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:48+00:00,44.93,34.34,42.625,1,2.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:50+00:00,45.01,34.07,42.625,1,4.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:53+00:00,44.69,34.33,42.75,0,7.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:55+00:00,44.55,34.47,42.75,1,9.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:57+00:00,44.94,34.5,42.75,1,11.0,A (Ideal),Express,CPU,medium
2026-05-05 20:58:59+00:00,44.68,34.78,42.75,1,13.0,A (Ideal),Express,CPU,medium
2026-05-05 20:59:01+00:00,44.77,34.67,42.75,0,15.0,A (Ideal),Express,CPU,medium
2026-05-05 20:59:03+00:00,45.17,34.92,42.75,0,17.0,A (Ideal),Express,CPU,medium
2026-05-05 22:07:44+00:00,88.25,43.77,42.25,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:46+00:00,88.07,43.95,42.375,3,2.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:48+00:00,89.24,43.88,42.375,2,4.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:50+00:00,87.16,44.32,42.375,2,6.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:52+00:00,90.38,43.46,42.375,2,8.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:54+00:00,90.63,43.71,42.375,2,10.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:57+00:00,87.85,43.65,42.375,2,13.0,A (Ideal),Express,CPU,high
2026-05-05 22:07:59+00:00,91.12,43.26,42.375,2,15.0,A (Ideal),Express,CPU,high
2026-05-05 22:08:01+00:00,89.86,44.1,42.375,2,17.0,A (Ideal),Express,CPU,high
2026-05-05 20:38:27+00:00,9.66,44.5,42.625,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:29+00:00,9.64,44.16,42.625,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:31+00:00,9.65,44.28,42.75,2,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:34+00:00,9.73,44.21,42.75,1,7.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:36+00:00,9.72,44.19,42.75,0,9.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:38+00:00,9.64,44.63,42.75,1,11.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:40+00:00,9.63,44.21,42.75,1,13.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:42+00:00,9.63,46.03,42.75,1,15.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:38:44+00:00,9.59,47.46,42.75,2,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:04:56+00:00,14.53,41.13,42.625,1,0.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:04:58+00:00,14.49,41.14,42.625,0,2.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:00+00:00,14.55,41.18,42.625,0,4.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:02+00:00,14.51,41.23,42.625,0,6.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:04+00:00,14.52,41.32,42.625,0,8.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:06+00:00,14.68,41.35,42.625,0,10.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:08+00:00,14.68,40.97,42.625,0,12.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:11+00:00,14.47,41.25,42.625,0,15.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:05:13+00:00,14.72,41.3,42.625,0,17.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:14:30+00:00,9.72,44.29,41.75,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:32+00:00,9.75,44.19,41.75,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:34+00:00,9.74,44.16,41.75,1,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:36+00:00,9.78,44.38,41.875,1,6.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:38+00:00,9.82,44.21,41.875,1,8.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:41+00:00,9.77,44.49,41.875,1,11.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:43+00:00,9.75,44.4,41.875,1,13.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:45+00:00,9.74,45.93,41.875,1,15.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:14:47+00:00,9.63,47.58,41.875,1,17.0,A (Ideal),FastAPI,IO,high
2026-05-05 20:33:31+00:00,1.66,42.36,41.75,1,0.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:34+00:00,1.65,42.28,41.75,1,3.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:36+00:00,1.67,42.41,41.75,1,5.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:38+00:00,1.69,42.84,41.875,1,7.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:40+00:00,1.66,42.8,41.875,1,9.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:42+00:00,1.65,43.02,41.875,1,11.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:44+00:00,1.66,42.95,41.875,1,13.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:46+00:00,1.65,43.39,41.875,1,15.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:33:48+00:00,1.68,43.36,42.0,1,17.0,A (Ideal),FastAPI,IO,low
2026-05-05 22:00:57+00:00,6.19,35.44,42.125,1,0.0,A (Ideal),Express,IO,high
2026-05-05 22:00:59+00:00,5.46,36.03,42.125,1,2.0,A (Ideal),Express,IO,high
2026-05-05 22:01:02+00:00,5.38,36.24,42.125,1,5.0,A (Ideal),Express,IO,high
2026-05-05 22:01:04+00:00,6.61,36.67,42.125,1,7.0,A (Ideal),Express,IO,high
2026-05-05 22:01:06+00:00,5.02,36.69,42.125,1,9.0,A (Ideal),Express,IO,high
2026-05-05 22:01:08+00:00,6.45,36.97,42.125,1,11.0,A (Ideal),Express,IO,high
2026-05-05 22:01:10+00:00,4.58,36.88,42.125,1,13.0,A (Ideal),Express,IO,high
2026-05-05 22:01:12+00:00,5.03,36.77,42.125,1,15.0,A (Ideal),Express,IO,high
2026-05-05 22:01:14+00:00,6.32,37.1,42.125,1,17.0,A (Ideal),Express,IO,high
2026-05-05 21:05:33+00:00,6.17,43.29,42.625,1,0.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:35+00:00,6.22,43.79,42.625,1,2.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:37+00:00,6.19,44.23,42.625,1,4.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:39+00:00,6.23,44.13,42.625,1,6.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:41+00:00,6.36,44.15,42.625,1,8.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:43+00:00,6.2,44.0,42.625,1,10.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:45+00:00,6.33,44.24,42.625,1,12.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:47+00:00,6.34,44.13,42.625,1,14.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:05:50+00:00,6.21,44.21,42.625,1,17.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:38:47+00:00,6.14,35.4,42.25,1,0.0,A (Ideal),Express,IO,high
2026-05-05 21:38:50+00:00,5.51,36.38,42.25,1,3.0,A (Ideal),Express,IO,high
2026-05-05 21:38:52+00:00,5.33,36.23,42.25,1,5.0,A (Ideal),Express,IO,high
2026-05-05 21:38:54+00:00,6.95,36.61,42.25,1,7.0,A (Ideal),Express,IO,high
2026-05-05 21:38:56+00:00,4.89,36.68,42.25,1,9.0,A (Ideal),Express,IO,high
2026-05-05 21:38:58+00:00,6.81,36.67,42.25,1,11.0,A (Ideal),Express,IO,high
2026-05-05 21:39:00+00:00,4.64,37.0,42.25,1,13.0,A (Ideal),Express,IO,high
2026-05-05 21:39:02+00:00,5.28,36.89,42.25,1,15.0,A (Ideal),Express,IO,high
2026-05-05 21:39:04+00:00,6.19,36.9,42.25,1,17.0,A (Ideal),Express,IO,high
2026-05-05 20:43:23+00:00,6.21,43.07,42.625,1,0.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:25+00:00,6.19,43.84,42.625,1,2.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:27+00:00,6.18,44.05,42.625,1,4.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:29+00:00,6.21,44.06,42.625,2,6.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:31+00:00,6.35,44.18,42.625,2,8.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:33+00:00,6.18,44.27,42.625,1,10.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:35+00:00,6.32,44.33,42.75,1,12.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:37+00:00,6.22,43.88,42.625,1,14.0,A (Ideal),FastAPI,IO,medium
2026-05-05 20:43:39+00:00,6.2,43.96,42.625,1,16.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:41:52+00:00,14.7,41.54,42.125,0,0.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:41:54+00:00,14.73,41.62,42.125,0,2.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:41:56+00:00,14.84,41.37,42.125,0,4.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:41:58+00:00,14.76,41.41,42.125,0,6.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:42:01+00:00,14.68,41.2,42.125,0,9.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:42:03+00:00,14.66,41.25,42.125,0,11.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:42:05+00:00,14.73,41.29,42.125,0,13.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:42:07+00:00,14.74,41.53,42.125,0,15.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 21:42:09+00:00,14.74,41.6,42.125,0,17.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:12:02+00:00,6.22,44.98,41.75,1,0.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:04+00:00,6.25,45.58,41.75,1,2.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:07+00:00,6.2,45.77,41.75,1,5.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:09+00:00,6.21,45.68,41.75,1,7.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:11+00:00,6.51,46.02,41.75,1,9.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:13+00:00,6.19,45.87,41.75,1,11.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:15+00:00,6.36,45.82,41.75,1,13.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:17+00:00,6.2,45.59,41.75,1,15.0,A (Ideal),FastAPI,IO,medium
2026-05-05 22:12:19+00:00,6.22,45.72,41.75,1,17.0,A (Ideal),FastAPI,IO,medium
2026-05-05 21:40:01+00:00,1.65,42.06,42.125,1,0.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:03+00:00,1.64,42.28,42.125,1,2.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:06+00:00,1.64,42.23,42.125,1,5.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:08+00:00,1.66,42.39,42.125,1,7.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:10+00:00,1.65,42.6,42.125,1,9.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:12+00:00,1.67,42.78,42.125,1,11.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:14+00:00,1.73,42.72,42.125,1,13.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:16+00:00,1.64,43.11,42.125,1,15.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:40:18+00:00,1.66,43.22,42.125,1,17.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:08:37+00:00,91.87,43.48,43.125,2,0.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:40+00:00,89.45,45.02,43.125,2,3.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:42+00:00,91.02,44.21,43.125,2,5.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:44+00:00,88.17,44.09,43.125,2,7.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:46+00:00,87.89,43.86,43.125,2,9.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:48+00:00,89.29,43.61,43.125,2,11.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:50+00:00,88.02,43.68,43.125,2,13.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:52+00:00,90.6,43.46,43.125,2,15.0,A (Ideal),Express,CPU,high
2026-05-05 21:08:55+00:00,89.89,43.87,43.25,2,18.0,A (Ideal),Express,CPU,high
2026-05-05 21:37:34+00:00,9.62,44.18,42.25,1,0.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:36+00:00,9.82,44.09,42.25,1,2.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:38+00:00,9.6,44.32,42.25,1,4.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:40+00:00,9.69,44.5,42.25,1,6.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:42+00:00,9.76,44.25,42.25,1,8.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:44+00:00,9.59,44.4,42.375,1,10.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:46+00:00,9.62,44.15,42.375,1,12.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:48+00:00,9.67,46.12,42.375,1,14.0,A (Ideal),FastAPI,IO,high
2026-05-05 21:37:50+00:00,9.67,47.39,42.375,1,16.0,A (Ideal),FastAPI,IO,high
2026-05-05 22:18:49+00:00,14.66,43.31,41.5,0,0.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:18:51+00:00,14.77,43.33,41.5,0,2.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:18:53+00:00,14.64,43.36,41.625,0,4.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:18:55+00:00,14.61,43.42,41.625,0,6.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:18:57+00:00,14.7,43.8,41.625,1,8.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:18:59+00:00,14.68,43.87,41.625,0,10.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:19:01+00:00,14.79,43.46,41.625,1,12.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:19:04+00:00,14.62,43.75,41.625,0,15.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 22:19:06+00:00,14.72,43.75,41.625,0,17.0,A (Ideal),FastAPI,CPU,medium
2026-05-05 20:41:32+00:00,9.73,28.1,42.625,0,0.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:34+00:00,10.01,28.97,42.625,1,2.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:36+00:00,9.77,29.4,42.625,0,4.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:38+00:00,9.82,30.11,42.625,0,6.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:40+00:00,9.75,30.64,42.625,0,8.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:42+00:00,9.74,31.05,42.625,0,10.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:45+00:00,9.84,31.76,42.625,0,13.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:47+00:00,11.15,32.76,42.625,0,15.0,A (Ideal),Express,CPU,low
2026-05-05 20:41:49+00:00,9.67,32.84,42.625,0,17.0,A (Ideal),Express,CPU,low
2026-05-05 20:37:13+00:00,3.91,32.91,42.625,1,0.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:15+00:00,3.59,33.15,42.625,1,2.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:17+00:00,5.42,35.17,42.625,2,4.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:20+00:00,3.43,35.21,42.625,1,7.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:22+00:00,3.42,35.34,42.625,1,9.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:24+00:00,4.01,35.41,42.625,1,11.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:26+00:00,3.81,35.7,42.625,1,13.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:28+00:00,5.76,36.14,42.625,1,15.0,A (Ideal),Express,IO,medium
2026-05-05 20:37:30+00:00,3.25,35.95,42.625,1,17.0,A (Ideal),Express,IO,medium
2026-05-05 21:54:48+00:00,1.64,42.0,41.875,1,0.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:54:50+00:00,1.64,42.14,41.875,1,2.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:54:52+00:00,1.65,42.28,41.875,1,4.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:54:54+00:00,1.69,42.49,41.875,1,6.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:54:56+00:00,1.66,42.66,42.0,1,8.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:54:58+00:00,1.65,42.88,42.0,1,10.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:55:00+00:00,1.64,42.75,42.0,1,12.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:55:03+00:00,1.64,43.14,42.0,1,15.0,A (Ideal),FastAPI,IO,low
2026-05-05 21:55:05+00:00,1.67,43.07,42.0,1,17.0,A (Ideal),FastAPI,IO,low
2026-05-05 20:51:23+00:00,45.58,34.44,42.75,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:25+00:00,45.16,34.14,42.75,0,2.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:27+00:00,45.19,34.35,42.75,1,4.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:29+00:00,44.32,34.21,42.875,0,6.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:31+00:00,44.51,34.77,42.875,1,8.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:34+00:00,44.55,34.3,42.875,1,11.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:36+00:00,44.48,34.69,42.875,0,13.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:38+00:00,45.71,41.37,42.875,1,15.0,A (Ideal),Express,CPU,medium
2026-05-05 20:51:40+00:00,46.24,41.45,42.875,0,17.0,A (Ideal),Express,CPU,medium
2026-05-05 21:09:14+00:00,6.72,35.43,42.875,1,0.0,A (Ideal),Express,IO,high
2026-05-05 21:09:16+00:00,7.24,35.91,42.875,1,2.0,A (Ideal),Express,IO,high
2026-05-05 21:09:19+00:00,5.33,36.3,43.0,1,5.0,A (Ideal),Express,IO,high
2026-05-05 21:09:21+00:00,6.58,36.4,43.0,1,7.0,A (Ideal),Express,IO,high
2026-05-05 21:09:23+00:00,4.92,36.42,43.0,1,9.0,A (Ideal),Express,IO,high
2026-05-05 21:09:25+00:00,6.5,36.65,43.0,1,11.0,A (Ideal),Express,IO,high
2026-05-05 21:09:27+00:00,4.71,36.79,43.0,1,13.0,A (Ideal),Express,IO,high
2026-05-05 21:09:29+00:00,5.22,36.32,43.0,1,15.0,A (Ideal),Express,IO,high
2026-05-05 21:09:31+00:00,6.49,36.63,43.0,1,17.0,A (Ideal),Express,IO,high
2026-05-05 22:20:03+00:00,45.31,33.64,41.625,1,0.0,A (Ideal),Express,CPU,medium
2026-05-05 22:20:05+00:00,45.86,33.72,41.75,1,2.0,A (Ideal),Express,CPU,medium
2026-05-05 22:20:07+00:00,45.61,34.08,41.75,1,4.0,A (Ideal),Express,CPU,medium
2026-05-05 22:20:09+00:00,45.22,34.04,41.75,0,6.0,A (Ideal),Express,CPU,medium
