Requests_Per_Second,Latency_Mean_ms,Latency_P99_ms,Errors_Count
81,0.8644884691358025,1.1274154000000012,0.0
81,0.8416988148148148,0.9514758000000001,0.0
83,0.873413421686747,1.4879406199999956,0.0
83,0.8410941204819277,0.8890862199999998,0.0
85,0.8682659764705883,1.3654520799999978,0.0
86,0.8401113488372094,0.8919238500000004,0.0
86,0.8874119069767442,1.7699700000000138,0.0
88,0.8435333749999999,0.8972256,0.0
89,0.8566126741573034,1.3737631200000027,0.0
90,0.8426796444444444,0.92989118,0.0
91,0.8894254725274726,2.455396199999993,0.0
92,0.8465807065217391,0.936594780000002,0.0
93,0.8405355591397851,0.85996672,0.0
94,0.8667749787234043,1.8735649599999995,0.0
95,0.8441967368421053,0.9779059400000002,0.0
96,0.9037576145833334,2.133104899999991,0.0
98,0.8435342040816327,0.89518933,0.0
98,1.127017163265306,9.77176511000001,0.0
99,0.8265037676767677,0.8711644,0.0
101,0.8612989405940593,1.607361,0.0
101,0.8350238316831683,0.86845,0.0
103,0.8585461067961165,1.2005982200000007,0.0
104,0.841076076923077,0.9438182299999999,0.0
104,0.865569903846154,1.38297633,0.0
106,0.833819820754717,0.8836224500000001,0.0
107,0.8616777289719626,1.7895980799999982,0.0
108,0.8389164907407407,0.9950629999999994,0.0
109,0.8653148165137615,1.8427288800000001,0.0
110,0.8326236818181818,0.86910919,0.0
111,0.8769772342342341,1.8378371000000004,0.0
111,0.8326947387387387,0.86577,0.0
114,0.8437572982456141,0.9863612300000002,0.0
114,0.8629478771929825,1.699982290000002,0.0
115,0.9778790782608696,4.420559359999999,0.0
116,0.8804979655172415,2.1995029499999976,0.0
118,0.8327747711864406,0.8653308,0.0
118,0.8628999237288136,1.8490594799999989,0.0
120,0.8287078999999999,0.8761562,0.0
120,0.8674262666666667,1.905214470000001,0.0
122,0.8430875,1.130174309999999,0.0
122,0.8611612295081966,1.8328820099999978,0.0
124,0.8329592580645161,1.0016760999999994,0.0
125,0.9310982800000001,2.294425080000002,0.0
126,0.8243991825396825,0.8452655,0.0
126,0.884713134920635,2.5460345,0.0
128,0.831313203125,0.8767054,0.0
129,0.8616255426356588,1.1652510799999996,0.0
130,0.8348941769230769,0.8916975999999999,0.0
131,0.8834190992366412,1.1439959999999953,0.0
132,0.9058973863636364,1.929849809999999,0.0
134,0.8355717462686568,0.9263673999999996,0.0
134,0.866835447761194,1.1189724699999988,0.0
135,0.8274707333333333,0.8474062,0.0
136,0.8971323970588235,1.8834146500000017,0.0
138,0.8293894275362319,0.8621787,0.0
138,0.8575685,1.593057959999999,0.0
140,0.84827885,0.8762123999999997,0.0
141,0.8660142836879432,1.8670775999999993,0.0
141,0.8369265035460993,0.858394,0.0
143,0.8686732937062938,1.8192005800000017,0.0
144,0.8373924652777778,0.9449393999999991,0.0
144,0.8486809375,1.5278880699999957,0.0
146,0.8408385547945205,1.2476275000000008,0.0
147,0.8802119115646259,1.8871765999999988,0.0
148,0.8336780608108109,1.0514863300000004,0.0
149,0.8818793355704698,1.9854986400000034,0.0
150,0.83172972,0.85569999,0.0
151,0.8323226490066225,0.8742795,0.0
152,0.854162697368421,1.7870105000000005,0.0
154,0.8305182597402597,0.9627527699999999,0.0
154,0.849682909090909,1.7544582699999998,0.0
155,0.8265420967741935,0.8599990000000001,0.0
157,0.8602080955414013,1.4201828399999998,0.0
157,0.8253797133757963,0.8593961999999999,0.0
159,0.8735573459119498,1.9975050399999972,0.0
